Season,Team,Lg,W,GP,L,WL%,Bat#,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GIDP,HBP,SH,SF,IBB,LOB,R/Gm,ERA,CG,SHO,SV,IP,HA,RA,ER,HRA,BBA,IBBA,SOA,HBPA,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
2019,LAD,NL,106,162,56,0.654,46,0.37140764181198965,0.1996685713018553,1.5655412205838988,0.1255639531056319,-0.9973828201995107,0.8820603746924126,-1.0148826503743538,2.825774044855122,1.7319545318122669,-1.1277187552050114,-1.9089196635078007,1.0688304124717387,1.358910796874612,0.257,0.338,0.472,0.81,111,1.3648737497739722,-0.91338474099708,1.8108721914715475,0.1710439026266473,0.08042325294667667,0.3528840415093991,0.15746963278282206,5.5,3.39,-0.7090912077229806,-0.7463509564575258,0.6337577503871079,0.24633679975395953,-1.0465964215750903,-0.8208246050328443,-0.917086420092978,0.8065661032513552,-1.454609306546007,-0.8576822930280705,2.0353319634307603,1.071334094582128,-0.06702987227689168,-0.72394642778984,-0.17003046529239982,123,3.73,1.102,7.5,1.2,2.4,9.5,3.88
1998,ATL,NL,106,162,56,0.654,42,0.2760027025329333,0.18482861856606514,1.0364809900729581,0.5454861938709994,0.04475361671496834,0.7717145819158797,-0.4584256404970074,1.3844543478146327,1.1226933434186963,-0.11498430127554891,-0.09560647365875014,0.38810323227966054,0.1277619890736641,0.272,0.342,0.453,0.795,107,1.0047774613255578,-0.7259702997950965,0.7538256270972487,1.0193250278556663,0.1788476254890775,-0.21555692599425966,0.33477516821725345,5.1,3.25,0.7949571374915008,3.048124099299066,0.7400988991685153,0.20199322425884852,-0.5523326733576506,-1.0959975578693069,-1.145073812405699,-0.9360158640559917,-0.5630300359799778,-0.19368623613211047,0.8371194341711111,-0.6527789475941211,-0.7161137533150754,0.06842726407147237,-0.09084084806393099,128,3.53,1.222,8.1,0.7,2.9,7.7,2.64
2004,STL,NL,105,162,57,0.648,37,0.3934241662610027,0.30189935681507635,1.2921934348199127,0.853429170432269,0.31661529591004983,1.2572360701326244,-0.6439113104561228,1.3619337275483752,1.3318427065985787,0.20612662314110997,0.12418906450477117,0.38810323227966054,0.22407635158870423,0.278,0.344,0.46,0.804,107,1.2339296448836397,0.07054107531333365,0.22530234491009918,0.8981420099658064,2.5410325665066975,1.319233686265619,0.39387701336206393,5.3,3.75,-0.6374698579508625,-0.45446825986086486,2.016192684545404,0.29638169209844106,-0.07454438341412556,-0.4252634853304294,-0.36991667854244814,0.39654681682609716,-0.8839985733837483,-0.8576822930280705,0.039702733513992595,1.1269506443297488,-0.5538427830555295,-0.5798784838150559,0.1100661437934807,113,4.17,1.251,8.5,1.0,2.7,6.4,2.37
2023,ATL,NL,104,162,58,0.642,23,0.32297128802416103,0.371152469582097,2.103419121603355,0.847830207222064,-0.18934949592524075,0.6834379476946534,-0.7366541454356806,3.456351412310336,2.232094313329377,0.7248442702757127,-0.9747886263128354,0.27272574411151174,1.078342871287321,0.276,0.344,0.501,0.845,126,2.0523303004482183,0.39851634741680486,1.0709395964095383,-1.96985608009421,-0.11642549213812498,-1.1819065707504797,-0.30056966708945904,5.8,4.14,-0.852333907267217,-0.7463509564575258,1.4844869406383672,0.21339585795759106,-0.2777417021257396,0.06488833690951946,0.14989457593055536,0.8578185140545125,0.23344744572567483,-1.3684484906403476,2.0228070937869314,1.2938002935726116,0.09524109798265426,0.42859712400843253,0.1555268499801943,106,4.1,1.302,8.4,1.2,3.3,9.5,2.84
2017,LAD,NL,104,162,58,0.642,52,0.23784072682131074,0.05951346213050388,0.54269144159608,-0.24956658197809642,-1.140865373108026,1.1027519602454783,-1.0148826503743538,1.5195780694121785,0.5407125067442409,-0.6337019484101517,-0.9198397417719549,1.553415862777964,1.4594127403685668,0.249,0.334,0.437,0.771,104,0.6086715440323018,-0.023166145287658136,0.9123826117533934,-0.7984202404922315,-0.6085473548501291,0.01181946100720386,0.31999970693105084,4.8,3.38,-0.7807125574950988,-1.0382336530541867,1.3781457918569597,0.24000200325465795,-0.9093009359591346,-1.1045967126454463,-0.9353254114779957,0.7809398978497767,-0.8602231261686543,-0.39799271517702123,2.1605806598690513,-0.3746961988560164,0.41978303850174614,-0.72394642778984,-0.1524327725749623,123,3.67,1.155,7.6,1.1,2.8,9.6,3.5
1993,ATL,NL,104,162,58,0.642,33,0.30095476357514805,0.23594401132267567,0.5162384300705329,0.2935328494117789,0.46764956212953956,-0.5082966142919016,-0.18019713555833416,0.34850581556678134,0.3770303964295502,0.5519383878975118,0.1791379490456515,0.5265562180814392,-0.3579974044804514,0.262,0.331,0.408,0.739,97,0.23548084509485404,0.35166273711630897,-0.567482578370625,0.8981420099658064,0.5725451156586808,0.2960399447590333,0.4603665891499757,4.7,3.14,0.36522903885879177,0.42117982992911784,0.8464400479499228,0.30841780544711467,-0.5193817568098212,-1.2851789629443748,-1.2636272564083137,-1.3460351504812498,-0.40848962908186615,0.9299993986148989,0.01882795077427745,-1.3757940943131932,0.2575120682422002,-0.2917425958654878,-0.020450077194180905,128,3.5,1.221,8.0,0.6,3.0,6.4,2.16
1988,OAK,AL,104,162,58,0.642,23,0.48002249576045386,0.3793968877686471,0.8072215568515504,0.4615017457179259,0.7546146679465701,-0.24346671162822275,-0.8293969804152383,0.055737752105432026,0.740768419351085,0.6507417492564838,0.5088312562909334,0.7573111944177369,-0.44174902405874716,0.263,0.336,0.399,0.736,109,0.19947121625001257,1.0544668916237474,0.9652349399721084,0.13064956333002734,1.064666978370685,-0.6703096999971867,0.40865247464826654,4.9,3.44,0.6517144379472645,0.12929713333245693,2.760580726015256,0.5250678457232287,-0.085528022263402,-0.7606305215998681,-0.6982185234727661,-0.9616420694575704,0.4593141942690689,-0.7044524337443874,-0.20244474626670309,-0.9864782460798467,11.129667075631778,0.8608009559327847,0.3329702515476893,111,3.63,1.295,8.3,0.7,3.3,5.9,1.78
1984,DET,AL,104,162,58,0.642,26,0.5079100933958703,0.44865000053566784,1.0629340015985052,0.7694447222791955,0.7319595280136466,-0.17725923596230303,1.3964310590941473,0.7538769803594189,1.068132639980466,0.08262242144239501,1.278115639863258,1.0111416683876644,-0.37893530937502534,0.271,0.342,0.432,0.774,114,0.8509181380794171,-0.8196775203960882,-0.6731872348080549,-0.11171647244969235,0.08042325294667667,0.5802604285108627,0.8223653906619397,5.1,3.49,0.4368503886309099,0.12929713333245693,1.3781457918569597,0.3654309739408288,-0.18438077190688992,-0.5628499617486606,-0.707338019165275,-0.6028751938354695,-0.30150011661394266,0.01062024291280032,-0.4905167480747721,-0.9308616963322258,-0.22930084253643762,-0.21970862387809573,0.14379505483523594,113,3.74,1.262,8.3,0.8,3.0,5.6,1.87
2019,NYY,AL,103,162,59,0.636,39,0.3171002148377576,0.3480680986597568,2.0681484395692924,0.567882046711819,-0.4914180283642202,0.6172304720287337,-1.293111155313027,3.4338307920440783,2.1229729064529166,-1.1771204358844976,-1.249533049017237,0.6303959574327731,1.6981048561667098,0.267,0.339,0.49,0.829,118,1.8297253221346528,-0.30428780709063347,0.11959768847266927,-1.6467013657212504,-1.1006692175621333,-1.2955947642512113,-0.4704874718807891,5.8,4.31,-0.852333907267217,-0.7463509564575258,1.2718046430755523,0.23240024745549578,-0.09651166111267843,0.2626688967607269,0.41435995101331147,2.421017043550809,-0.08752109167809566,-1.470601730162803,2.097956311649906,-0.15222999986553268,-0.3915718127959836,0.3565631520210405,0.15259390119395472,104,4.47,1.304,8.6,1.5,3.2,9.6,3.03
2018,HOU,AL,103,162,59,0.636,36,0.1717911534742717,0.13371322580945463,0.7807685453260034,-0.008811163939285712,-0.4234526085654498,0.35240056936505476,-1.2003683203334694,1.1592481451520564,0.8407963756545069,-0.7819069904486097,-1.0297375108537157,0.5842449621655136,0.6930854212271605,0.255,0.329,0.425,0.754,106,0.46790663127519433,1.7104174358306898,0.7538256270972487,-1.4851240085347706,0.08042325294667667,-1.2387506675008455,-0.37444697352047207,4.9,3.11,-0.7090912077229806,-0.45446825986086486,0.8464400479499228,0.30841780544711467,-1.2497937402867043,-1.500157832347861,-1.300105239178349,-0.039098675000739574,-0.9434371914214836,-1.8792146882526244,2.736724663485189,1.071334094582128,-0.5538427830555295,1.2209708158697448,-0.17003046529239982,134,3.23,1.099,7.2,0.9,2.7,10.4,3.88
2016,CHC,NL,103,162,58,0.64,45,0.44919936153183565,0.21615740767495548,0.8777629209196758,0.09756913705460739,-0.4385560351873988,0.6834379476946534,-0.08745430057877641,1.0241244235545106,0.8771701779466604,-0.9054111921473246,-0.590146434526673,1.634180104495668,1.2877219202330605,0.256,0.343,0.429,0.772,104,0.5988507361655269,-0.5854094688936088,2.603657114752272,-0.35408250822941206,-0.7069717273925299,0.2391958480086674,0.8445285825912436,5.0,3.15,-0.5658485081787443,-0.45446825986086486,-0.0042891423013364585,0.3350239507441815,-1.4639746978475947,-1.310976427272793,-1.2271492736382783,0.24278958441662538,-0.23017377496866032,-0.8576822930280705,1.7096853526912041,0.9044844453392651,-1.2029266640937133,2.157412451705841,-0.14070097743000395,133,3.77,1.11,6.9,1.0,3.1,8.9,2.91
2009,NYY,AL,103,162,59,0.636,37,0.6165249473443345,0.47503213873262806,1.8212536653308535,1.189366963044563,0.520511555306361,1.389651021464464,-0.9221398153947961,2.0375523355361045,1.9138235432730344,0.20612662314110997,-0.9198397417719549,1.7149443462133722,-0.07324189791424578,0.283,0.362,0.478,0.839,114,1.7249700382223867,1.148174112224739,0.383859329566244,-0.7984202404922315,-0.5101229823077282,-0.3292451194949914,0.9996709260963711,5.6,4.28,-0.7090912077229806,-0.7463509564575258,1.3781457918569597,0.2767438229506068,-0.030609828017019818,0.38305706362667924,0.3961209596282938,0.7040612816450408,0.7089563900275571,-0.6533758139831597,0.954018217513516,1.3494168433202325,-0.3915718127959836,1.1489368438823528,0.31977198200961116,108,4.32,1.352,8.6,1.1,3.6,7.8,2.2
2002,NYY,AL,103,161,58,0.64,33,0.510845629989072,0.3777480041313371,1.6625355961775712,0.8310333175914493,0.34682214915394777,1.1468902773560916,-1.7568253302108157,1.564619309944694,1.6955807295201135,-0.06558262059606293,-0.37035089636315177,1.4495761234266298,0.584208315775376,0.275,0.354,0.455,0.809,114,1.21428802915009,1.4292957740277143,1.335201237503113,-1.1215749548651912,-0.31327423722292663,0.409728138259765,0.6524475858706097,5.6,3.89,-0.2793631090902717,0.42117982992911784,1.5908280894197746,0.28941341594920994,0.2714402403380822,-0.09849560383713016,-0.1692877733072538,-0.24410831821336862,-1.3238443468629895,0.1638501021964834,0.4321486490206373,0.07023619912495105,-0.8783847235746214,0.6446990399706086,0.19072223541506933,114,3.62,1.27,8.9,0.9,2.5,7.0,2.82
2002,OAK,AL,103,162,59,0.636,35,0.38461755648139745,0.3068460077270064,0.8072215568515504,0.3271266286730083,-0.05341865632769999,0.3744697279203614,-0.2729399705378919,1.1592481451520564,0.9226374308118522,-1.3994279989421845,-1.3594308180989976,1.0919059101053685,-0.0983673837877345,0.261,0.339,0.432,0.771,106,0.7330684436781177,0.39851634741680486,1.1237919246282533,-1.2427579727550508,-0.8053960999349308,-0.21555692599425966,0.6967739697292176,4.9,3.69,-0.2793631090902717,0.42117982992911784,1.0591223455127377,0.28941341594920994,-0.003150730893828728,-0.46825925921112665,-0.4611116354675364,-0.4747441668275763,-0.4798159707271485,0.2149267219577111,-0.043796397444867984,0.8488678955916441,0.2575120682422002,-0.72394642778984,0.18925576102194955,118,3.87,1.284,8.6,0.8,2.9,6.3,2.15
1999,ATL,NL,103,162,59,0.636,44,0.4726836542774495,0.3249837277374166,1.1599283771921776,0.5006944881893602,0.05230533002594282,1.0365444845795586,-0.7366541454356806,0.9790831830219953,1.0954129916995812,1.1200577157116005,1.1682178707814974,1.0803681612885536,-0.2909961088178148,0.266,0.341,0.436,0.777,96,0.8214557144790922,0.023687465012837753,0.3310070013475291,0.9385363492624264,0.27727199803147834,1.2055454927648874,0.3864892827189626,5.2,3.65,-0.2793631090902717,-0.7463509564575258,0.7400988991685153,0.40977454943593977,0.0352920050786388,-0.4080651757781505,-0.4519921397750276,-0.2953607290165259,-0.08752109167809566,0.725692919569988,0.6909959549931052,-1.1533278953227095,-0.7161137533150754,-1.1561502597141922,0.27724422460913717,123,3.85,1.295,8.6,0.9,3.1,7.3,2.36
1993,SFG,NL,103,162,59,0.636,42,0.35526219054938013,0.30519712408969635,0.8777629209196758,0.79743953833022,0.8980972208550853,0.1537781423672956,0.1907742043598968,0.3259851953005237,0.8044225733623535,0.42843418619879686,1.113268986240617,0.018895270141584274,-0.42499870014308805,0.276,0.34,0.427,0.767,108,0.6446811728771432,0.07054107531333365,-0.03895929618347556,2.069577849567785,0.5725451156586808,2.6834920082744,0.3864892827189626,5.0,3.63,-0.6374698579508625,-0.45446825986086486,1.2718046430755523,0.31601956124627684,-0.03610164744165804,-0.6230440451816368,-0.5340676010076071,0.37092061142451854,-0.8602231261686543,0.2660033417189388,-0.20661970281464612,0.18146929862019293,1.7179508005781137,-1.228184231701584,0.07047133517924628,108,4.15,1.254,8.6,1.0,2.7,6.1,2.22
1990,OAK,AL,103,162,59,0.636,36,0.30976137335475323,0.1007355530632543,0.2164376327809998,-0.07039975925153961,0.2939601559771264,-1.170371370951099,-0.8293969804152383,0.23590271423549314,0.20425483554182125,0.9471518333333997,0.5088312562909334,1.5764913604115935,-0.16536867945037112,0.254,0.336,0.391,0.727,108,-0.17044588006517689,0.11739468561382953,-0.03895929618347556,0.373015599109747,0.37569637057387917,-0.15871282924389377,0.6819985084430149,4.5,3.18,0.36522903885879177,1.0049452231224396,2.760580726015256,0.3147526019464162,-0.5742999510562034,-1.1905882604068407,-1.1997907865607518,-0.7822586316465199,-0.24206149857620737,-1.113065391834209,-0.8370381415540435,-1.0977113455750886,-0.06702987227689168,-0.003606707915919658,-0.013117705228581937,116,3.84,1.223,8.0,0.8,3.1,5.1,1.68
1980,NYY,AL,103,162,59,0.636,31,0.4403927517522304,0.2986015895404563,0.983574967021864,0.5174913778199749,0.5809252617941568,-0.5082966142919016,0.28351703933945455,0.7989182208919342,0.9226374308118522,-0.4113943853524648,-0.4802486654449124,1.4841893698770745,-1.2248266671158126,0.267,0.343,0.425,0.768,112,0.5955771335432686,0.773345229820772,-0.9903012041203446,0.009466545440167493,0.9662426058282841,0.9781691057634239,0.5564070875102927,5.1,3.59,1.1530638863520917,2.464358706105744,1.2718046430755523,0.36606445359075834,0.22750568494097642,-0.39946602100201106,-0.5614260880851336,-1.3204089450796712,-0.610580930410166,-0.7555290535056152,-0.7785887498828411,-1.3757940943131932,-0.7161137533150754,-0.3637765678528798,0.16725864512515265,110,3.5,1.295,8.8,0.6,2.8,5.2,1.83
2017,CLE,AL,102,162,60,0.63,36,0.30095476357514805,0.2293484767734356,0.9659396260048326,0.3215276654628034,-0.5291765949190926,1.5662042899069164,-0.18019713555833416,1.3168924870158598,0.9953850353961592,-0.36199270467297884,-1.1945841644763566,1.034217166021294,0.5088318581549098,0.263,0.339,0.449,0.788,104,0.9818622429697496,0.2579555165153172,0.1724500166913842,-1.1215749548651912,0.08042325294667667,-0.6134656032468209,0.40865247464826654,5.0,3.3,-0.42260580863450803,-0.16258556326420398,-0.11063029108274386,0.21466281725745168,-0.6841363395489678,-1.2421831890636774,-1.0629983511731194,0.24278958441662538,-1.288181176040348,-1.3173718708791198,2.4319528354853484,-0.09661345011791175,-1.0406556938341673,-0.14767465189070372,-0.2389547617690301,138,3.33,1.161,7.9,1.0,2.5,10.1,3.98
2011,PHI,NL,102,162,60,0.63,42,0.3670043369221871,0.34147256411051674,0.04008422261068621,0.09756913705460739,0.11271903651373871,-0.08898260174107674,0.6544883792576855,-0.011824108693340898,0.20425483554182125,-0.1643859819550349,-1.1396352799354763,0.2842634929283266,-0.031366088125097884,0.253,0.323,0.395,0.717,96,0.0848951244709716,-0.538555858593113,0.4895639860036739,0.5749872955928468,-0.6085473548501291,0.6371045252612285,0.6967739697292176,4.4,3.02,0.36522903885879177,1.0049452231224396,0.9527811967313302,0.44778332843174923,-0.3930699100431422,-1.5431536062285585,-1.363941709025911,-0.8591372478512558,-1.3119566232554423,0.01062024291280032,1.1168415228832942,0.014619649377330112,-0.22930084253643762,-1.9485239515755044,0.05873954003428793,127,3.24,1.167,8.0,0.7,2.5,7.9,3.22
2001,OAK,AL,102,162,60,0.63,37,0.522587776361879,0.33157926228665663,1.5479058795668674,0.4335069296669014,-0.23465977579108765,1.588273448462223,-0.8293969804152383,1.0241244235545106,1.4955248169132693,-0.8560095114678387,-0.8648908572310746,1.4495761234266298,-0.04392883106184225,0.264,0.345,0.439,0.784,107,0.8771069590574835,0.5390771783182925,2.1808384890025523,-1.0407862762719513,1.4583644685402883,0.9213250090130579,0.5046929730085835,5.5,3.59,0.00712228999820096,0.7130625265257787,0.6337577503871079,0.3597296570914568,-0.04159346686629625,-0.5456516521963818,-0.5705455837776424,-0.013472469599160942,-0.8839985733837483,0.4192332010026219,0.3569994311576628,-0.04099690037029082,-0.7161137533150754,-0.5798784838150559,0.12619736211779842,122,3.88,1.246,8.5,0.9,2.7,6.9,2.54
1998,HOU,NL,102,162,60,0.63,38,0.6047828009715276,0.44370334962373775,1.4597291744817107,1.0437939195792356,0.8527869409892384,1.4117201800197705,-0.2729399705378919,0.28094395476800843,1.3409361571716172,1.2929635980898015,0.34398460266829245,1.2303588959071472,0.37901684780855144,0.28,0.356,0.436,0.792,109,0.9229373957690999,1.241881332825731,1.335201237503113,0.2922269205165071,0.47412074311628,0.6371045252612285,0.8445285825912436,5.4,3.5,-0.0644990597739172,1.0049452231224396,0.6337577503871079,0.4104080290858694,0.23848932379025287,-0.7606305215998681,-0.6708600363952396,-0.16722970200863274,-0.586805483195072,-0.8066056732668428,0.6492463895136749,-0.26346309936077456,-0.3915718127959836,-0.003606707915919658,0.271378327036658,118,3.86,1.291,8.8,0.9,2.8,7.3,2.55
1979,BAL,AL,102,159,57,0.642,22,0.11308042161023701,-0.0014952324499667355,0.42806172498537615,0.05277743137296819,-0.05341865632769999,-0.08898260174107674,-0.6439113104561228,0.618753258761873,0.42249764929474204,-0.09028346093580593,0.23408683358653182,1.0803681612885536,-0.7725679213930154,0.261,0.336,0.419,0.755,106,0.24202805033937067,1.1013205019242431,-0.8317442194641997,-0.35408250822941206,0.9662426058282841,0.6371045252612285,-0.02722363329471063,4.8,3.27,2.8003549311108094,1.8805933129124222,-0.8550183325525957,0.17665403826164222,-0.6182345064533091,-1.0873984030931674,-1.1268348210206813,-0.5259965776307336,-0.5630300359799778,-1.0619887720729813,-1.02491118621148,-1.8207264922941606,-0.3915718127959836,-1.012082315739408,-0.19349405558231653,123,3.85,1.217,8.0,0.8,2.9,4.9,1.68
1977,KCR,AL,102,162,60,0.63,27,0.3508588856595775,0.366205818670167,1.0012103080388952,0.8814239864832935,0.6186838283490294,0.8158528990264928,4.271458943460438,-0.16946845055714438,0.9317308813848907,1.6634762031859465,2.3221444461399843,0.08812176304247357,-1.4425808780193816,0.277,0.34,0.436,0.776,109,0.8640125485684503,-0.7259702997950965,-0.0918116244021905,-0.07132213315307241,1.3599400959978873,0.5234163317604967,0.11314324892421421,5.1,3.54,2.0125200836175097,1.8805933129124222,0.42107545282429315,0.3413587472434831,-0.08003620283876378,-0.49405672353954505,-0.6435015493177131,-1.115399301867042,-0.1826228805384721,-0.7044524337443874,-0.757713967143126,-0.5971623978465002,0.2575120682422002,0.42859712400843253,0.16139274755267347,115,3.65,1.284,8.5,0.7,3.1,5.2,1.7
1976,CIN,NL,102,162,60,0.63,29,0.7471563257418117,0.5442852514996488,1.309828775836944,1.1613721469935385,1.3512000195135545,0.19791645947790876,2.973059253746629,-0.2820715518884326,1.1954409480030033,2.651509816775666,0.6736779099135745,1.9226238249160401,-0.5422509675527021,0.28,0.357,0.424,0.781,120,0.7952668935010256,-0.7728239100955924,-0.9903012041203446,0.6557759741860867,1.5567888410826891,1.2623895895152533,1.664566683975489,5.3,3.51,1.4395492854405643,1.2968279197191004,0.7400988991685153,0.40977454943593977,0.2439811432148911,-0.6488415095100551,-0.6617405407027308,-1.3716613558828283,-0.27772466939884854,0.7767695393312157,-1.0082113600197078,-1.431410644060814,-0.06702987227689168,-0.5078445118276639,0.23764941599490272,100,3.49,1.31,8.8,0.6,3.0,4.8,1.61
1974,LAD,NL,102,162,60,0.63,35,0.44479605664203303,0.30519712408969635,0.789586215834519,0.6686633844955072,1.2228208932269882,-0.6848498827343543,0.28351703933945455,-0.3271127924209479,0.668020814766778,1.1447585560513436,1.6627578316494203,0.9534529243035899,-0.8856326078237148,0.272,0.342,0.401,0.743,112,0.16673519002742945,-0.11687336588864991,-0.9903012041203446,1.4232684208218658,1.9504863312522924,3.0814006855269613,0.659835316513711,4.9,2.98,1.4395492854405643,2.756241402702405,-1.5994063740224476,0.3723992500900599,-0.6566772424257766,-1.2679806533920959,-1.4642561616435081,-1.064146891063885,-0.5986932068026191,-1.6238315894464859,-0.36944300818442427,-1.2645609948179515,0.2575120682422002,-1.012082315739408,0.03967537292373062,115,3.28,1.185,7.8,0.7,2.8,5.8,2.03
2023,BAL,AL,101,162,61,0.623,31,0.13803248265245174,0.20296633857647534,0.8689452504111601,0.04157950495255839,-0.4989697416751947,1.0365444845795586,-0.2729399705378919,0.6637944992943883,0.9953850353961592,0.28022914416033895,-1.1396352799354763,-0.027255725125675263,1.417536930579419,0.255,0.321,0.421,0.742,107,0.44826501554164444,-0.25743419679013757,-0.0918116244021905,-1.202363633458431,0.27727199803147834,-1.522971151252675,-0.4557120105945865,5.0,3.91,-0.9239552570393351,-1.0382336530541867,1.165463494294145,0.3020830089478131,-0.3161844380982072,-0.26187954458377977,-0.13280979053721848,0.6015564600387262,-0.4917036943346955,-1.266295251117892,1.667935787211774,0.9044844453392651,-0.06702987227689168,1.0048688999075688,0.10126729743476194,105,3.98,1.243,8.3,1.1,2.9,8.9,3.03
2022,NYM,NL,101,162,61,0.623,38,0.2158242023722977,0.19307303675261522,0.5603267826131113,0.1703556587872711,0.05230533002594282,0.21998561803321534,-0.36568280551744964,0.39354705609929663,0.5861797596094327,-1.0042145535062965,-1.249533049017237,-0.05033122275930503,0.7768370408054563,0.259,0.332,0.412,0.744,113,0.2780376791842121,0.11739468561382953,3.449294366251711,-1.2427579727550508,-0.01800111959572415,-0.8976860869986503,0.40865247464826654,4.8,3.58,-0.9239552570393351,-1.0382336530541867,0.31473430404288577,0.20199322425884852,-0.6456936035765002,-0.8810186884658204,-0.6617405407027308,0.39654681682609716,-1.026651256674313,-1.4195251104015751,2.22737996463614,1.3494168433202325,-0.8783847235746214,-1.0841162877268,-0.11577091274696746,108,3.5,1.183,8.0,1.1,2.7,9.8,3.66
2022,ATL,NL,101,162,61,0.623,25,0.07785398249181619,0.22605070949881556,0.7102271812578779,0.013584688901533888,-0.7783831341812507,0.7937837404711863,-1.8495681651903735,2.015031715269847,0.7498618699241233,-0.3866935450127218,-0.754993088149314,-0.5118411754319004,1.953547295880512,0.253,0.317,0.443,0.761,109,0.8738333564352252,-0.7728239100955924,1.0180872681908233,-2.01025041939083,-0.8053960999349308,-1.5798152480030407,-0.5369770476687009,4.9,3.46,-0.852333907267217,-0.7463509564575258,1.8035103869825895,0.26407422995200364,-0.9202845748084111,-0.8552212241374021,-0.8167719674753809,-0.1416034966070541,-0.17073515693092506,-1.0109121523117537,2.1814554426087667,0.8488678955916441,-0.5538427830555295,0.3565631520210405,0.00301351309573579,119,3.46,1.191,7.6,0.9,3.1,9.7,3.11
2019,MIN,AL,101,162,61,0.623,39,0.532862154438085,0.5937517606189493,2.0328777575352297,0.8702260600628836,-0.34793547545570497,1.2351669115773178,-0.7366541454356806,3.456351412310336,2.1411598075989935,-1.8440431250575582,-1.3044819335581173,0.12273500949291823,1.2667840153384866,0.27,0.338,0.494,0.832,118,2.147264776493709,-0.8665311306965842,1.8108721914715475,-1.6467013657212504,-0.31327423722292663,-1.1250624740001138,0.0909800569949103,5.8,4.18,-0.852333907267217,-1.0382336530541867,1.2718046430755523,0.3597296570914568,0.35381753170765545,0.3916562184028187,0.31404549839571433,1.1397067734718775,-0.7413458900931836,-1.5727549696852583,1.801534396745951,0.7932513458440232,-0.3915718127959836,1.509106703819313,0.31830550761649135,109,4.03,1.304,9.0,1.2,2.8,9.0,3.24
2017,HOU,AL,101,162,61,0.623,40,0.35526219054938013,0.39423684050443725,1.6537179256690555,1.0605908092098502,0.241098162800305,1.8531033511259019,-1.0148826503743538,1.9024286139385584,1.6683003778009984,-0.11498430127554891,-0.15055535819963045,-0.06186897157611991,0.23245151354653382,0.282,0.346,0.478,0.823,123,1.652950780532704,0.9139060607222597,1.229496581065683,-1.6063070264246304,1.6552132136250899,-0.7839978934979185,-0.06416228651021717,5.5,4.12,-0.852333907267217,-1.0382336530541867,0.7400988991685153,0.2514046369534005,-0.4260208265909715,-0.07269813950871179,0.14989457593055536,0.9859495410624057,0.09079476243511016,-1.2152186313566644,2.3442787479785445,1.2938002935726116,-0.5538427830555295,2.5896162836301935,0.12033146454531926,99,3.91,1.27,8.2,1.2,3.2,9.9,3.05
2004,NYY,AL,101,162,61,0.623,33,0.49176464213326077,0.25573061497039584,1.6625355961775712,0.51189241460977,-0.03831522970575101,0.41860804503097454,-1.0148826503743538,1.9925110950035891,1.7501414329583438,-0.4607960660319508,-0.6450953190675534,1.7957085879310763,-0.20724448923951902,0.268,0.353,0.458,0.811,111,1.1586367845716985,1.7572710461311856,1.7580198632528325,-0.5560542047125118,0.5725451156586808,-0.04502463574316202,0.6450598552275084,5.5,4.69,-0.852333907267217,-1.0382336530541867,2.228874982108219,0.23366720675535638,0.77119580798016,0.8560105763143492,0.9706491882563503,0.7296874870466193,-0.8245599553460131,-0.44906933493824897,0.11067699482902409,0.7376347960964023,-0.5538427830555295,0.5006310959958246,0.3095066612577726,96,4.27,1.369,9.6,1.1,2.8,6.6,2.38
2003,ATL,NL,101,162,61,0.623,34,0.5123133982856729,0.49152097510572823,1.7507123012627281,1.2117628158853826,0.5733735484831823,1.3013743872432375,0.00528853440078132,1.8348667531397855,1.831982488115689,-0.8560095114678387,-1.249533049017237,0.3534899858292159,-0.4124359572063437,0.284,0.349,0.475,0.824,112,1.7020548198665786,0.2111019062148213,0.11959768847266927,0.5749872955928468,0.47412074311628,0.2960399447590333,0.49730524236548224,5.6,4.1,-0.6374698579508625,-0.7463509564575258,1.3781457918569597,0.3153860815963458,0.18357112954387067,0.27126805153686634,0.1590140716230642,-0.16722970200863274,0.48308964148416295,1.4407655962271757,-0.16487013733521583,-0.26346309936077456,-0.5538427830555295,0.21249520804625643,0.31977198200961116,105,4.21,1.36,8.8,0.9,3.4,6.1,1.79
2003,NYY,AL,101,163,61,0.623,40,0.5901051180055189,0.3843435386805772,1.4861821860072577,0.7078561269669416,0.18823616962348358,0.9261986918030257,-1.5713396602517002,1.7222636518084975,1.586459322643653,-0.11498430127554891,-0.6450953190675534,1.9572370713664848,0.044010369495368316,0.271,0.356,0.453,0.81,114,1.1913728107942816,1.616710215229698,1.8108721914715475,-1.0407862762719513,-0.9038204724773315,0.7507927187619603,1.0070586567394724,5.4,4.03,-0.3509844588623899,-0.16258556326420398,1.165463494294145,0.35276138094222564,0.6613594194873956,0.06488833690951946,0.08605810608299351,-0.21848211281179,-1.656700607874307,-0.24476285589333815,0.36534934425354887,0.12585274887257197,-1.2029266640937133,-1.228184231701584,0.264045955071059,110,3.66,1.291,9.3,0.9,2.3,6.9,2.98
